company_name,business_type,address,city,phone,email,website,gbp_url,google_rating,review_count,years_in_business,employee_count,categories,facebook,instagram,linkedin,recent_reviews,growth_signals,tech_stack,place_id,icp_score,date_collected,qualification_signals,twitter,data_source,search_location
Affordable Electric,electricians,,,+1612-331-8658,,https://affordable-electric.com,https://www.google.com/maps/place/?q=place_id:ChIJiW4fLBA6s1IRhfl6dPyw6QM,4.4,508.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
DC Group,electricians,"1977 West River Rd N, Minneapolis, MN 55411",,+1800-838-7927,,https://www.dc-group.com,https://www.google.com/maps/place/?q=place_id:ChIJO1DE6GUys1IRPKtvqazM-aY,3.6,18.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
"Complete Electric, LLC",electricians,"1860 Ivy Ln, White Bear Lake, MN 55110",,+1651-248-9275,,https://www.completeelectriccompany.com,https://www.google.com/maps/place/?q=place_id:ChIJ45YRAVLRslIRRJdrLw52NSY,5.0,12.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
William Electric Pros,electricians,"7303 Boone Ave N, Minneapolis, MN 55428",,+1763-294-2115,,,https://www.google.com/maps/place/?q=place_id:ChIJFWdX6HA3s1IRZiVOonNR5Mk,4.5,8.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Amp'd Electric,electricians,"75 W Viking Dr #203, Little Canada, MN 55117",,+1651-368-1310,,https://ampd-mn.com,https://www.google.com/maps/place/?q=place_id:ChIJMUn06_cA8GwRMNs07PUXtTo,5.0,3.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Ries Electric Co,electricians,"777 Concord St N #1195, South St Paul, MN 55075",,+1651-451-2238,,,https://www.google.com/maps/place/?q=place_id:ChIJ7wfS7WnU94cRTm_AycjTGCI,4.5,13.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Arrow Electrical Contractors,electricians,"942 Gorman Ave, West St Paul, MN 55118",,+1651-552-8767,,,https://www.google.com/maps/place/?q=place_id:ChIJnV2lN9nU94cRZs4qgZryZeU,5.0,2.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Andre's Electric,electricians,"3824 Oakridge Ln, White Bear Lake, MN 55110",,+1651-426-3787,,https://andreselectric.com,https://www.google.com/maps/place/?q=place_id:ChIJgSCjUqLRslIRTVI8a5xlSbo,4.5,32.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
NEI Electric,electricians,"4815 White Bear Pkwy, St Paul, MN 55110",,+1651-771-1000,,https://www.neielectric.com,https://www.google.com/maps/place/?q=place_id:ChIJSWnfNw7VslIRdwoWCqMENkI,4.6,18.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Northern Electric Co,electricians,"4640 Chatsworth St N, Shoreview, MN 55126",,+1651-483-4774,,,https://www.google.com/maps/place/?q=place_id:ChIJS8n-yEQos1IR7aeMrd5IzA4,4.0,3.0,,,,,,,,,,,25.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Whitebox Commodities Elec Stl,electricians,"600 25th Ave SE, Minneapolis, MN 55414",,+1612-379-7817,,,https://www.google.com/maps/place/?q=place_id:ChIJXzmAG-Ess1IRqcHY7cQqkCI,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Merit Electric Company,electricians,"1272 Point Douglas Rd S, St Paul, MN 55119",,+1651-774-9671,,https://www.meritelectriccompany.com,https://www.google.com/maps/place/?q=place_id:ChIJcQQmsDbVslIR9da_ZmXeiMU,4.7,9.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
CRI Electric LLC,electricians,"400 Jay Way, Vadnais Heights, MN 55127",,+1612-414-3953,,https://www.cri-electricllc.com,https://www.google.com/maps/place/?q=place_id:ChIJEwBOqLTXslIRWtpKpgjx3zk,3.0,2.0,,,,,,,,,,,20.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Tomms Property Solutions,electricians,"280 2nd Ave N, Minneapolis, MN 55401",,+1952-900-3465,,https://calltomms.com,https://www.google.com/maps/place/?q=place_id:ChIJkw-E5nsg42URtkfnUza-nZU,5.0,55.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
STABNER ELECTRIC LLC,electricians,"2127 Division St N, North St Paul, MN 55109",,+1651-439-7304,,https://www.stabner-electric.com,https://www.google.com/maps/place/?q=place_id:ChIJA7Bsra3TslIRNT02HZurU1A,4.4,7.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
New Tech Electric Systems Inc,electricians,"397 Bridgepoint Dr, South St Paul, MN 55075",,+1651-456-0088,,https://www.newtechelectric.com,https://www.google.com/maps/place/?q=place_id:ChIJWcv91w7U94cRlA21z95fy3o,3.7,3.0,,,,,,,,,,,30.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Premise Inc.,electricians,"416 35th Ave NE, Minneapolis, MN 55418",,+1612-216-1850,,https://www.premiseco.com,https://www.google.com/maps/place/?q=place_id:ChIJk8omiAAts1IRT2HOt53xeU0,4.5,8.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Ground Electric LLC,electricians,,,+1651-767-2887,,https://www.groundelectricmn.com,https://www.google.com/maps/place/?q=place_id:ChIJ717FDYcq9ocRJb8kDDAlNIQ,5.0,29.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Ace Handyman Services Minneapolis Metro,electricians,"3809 Nicollet Ave, Minneapolis, MN 55409",,+1612-504-5592,,https://www.acehandymanservices.com,https://www.google.com/maps/place/?q=place_id:ChIJm-awGsYn9ocR2dS0-U0AP-c,4.9,216.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Renewable Energy Partners,electricians,"1200 Plymouth Ave N, Minneapolis, MN 55411",,+1612-282-2573,,https://renewablenrgpartners.com,https://www.google.com/maps/place/?q=place_id:ChIJFdyL8uYzs1IRwHctrLoef_k,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Project Managers Engineers,electricians,"3528 17th Ave S suite 1, Minneapolis, MN 55407",,+1612-601-2416,,https://www.projectmanagersengineers.com,https://www.google.com/maps/place/?q=place_id:ChIJqdnYR-Ep9ocRZO0WVQgFPOk,5.0,2.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Mr. Electric of Twin Cities West Metro,electricians,"15400 28th Ave N suite 200, Plymouth, MN 55447",,+1763-465-2202,,https://www.mrelectric.com,https://www.google.com/maps/place/?q=place_id:ChIJm_038F9Ls1IRJl2Q_m4paQk,5.0,16.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Current Electric Systems,electricians,"14240 23rd Ave N, Plymouth, MN 55447",,+1612-567-2099,,https://www.currentelectricsystems.com,https://www.google.com/maps/place/?q=place_id:ChIJ2ckCLu4ys1IRVI-te1ZRvJg,4.8,73.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Garber Electric Company,electricians,"15600 36th Ave N, Minneapolis, MN 55446",,+1218-366-8200,,,https://www.google.com/maps/place/?q=place_id:ChIJxQ8Kb2hJs1IR-g222j-3cpc,4.6,5.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
OlympiaTech Electrical Contractors,electricians,"13700 Water Tower Cir # A, Plymouth, MN 55441",,+1763-559-1900,,https://www.olympiatech.net,https://www.google.com/maps/place/?q=place_id:ChIJxe90cUZKs1IRUypdVnRZ6TI,5.0,7.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Ace One Electrical,electricians,"1000 Parkers Lake Rd #111, Wayzata, MN 55391",,+1952-592-0939,,https://aceoneelectricians.com,https://www.google.com/maps/place/?q=place_id:ChIJu8SJCjFLs1IRBhju16rvII8,5.0,17.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Focus Electrical Contractors,electricians,"14220 23rd Ave N, Plymouth, MN 55447",,+1952-474-9142,,https://www.focuselectricalcontractors.com,https://www.google.com/maps/place/?q=place_id:ChIJNZGBZtMd9ocRYJgwrz8NQU8,5.0,2.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Mohs Electric,electricians,"12010 Sunset Trail, Plymouth, MN 55441",,+1612-895-4180,,https://mohselectric.com,https://www.google.com/maps/place/?q=place_id:ChIJ1xk8TEYxs1IRmyPCXFYDZn0,4.8,32.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Norske Electric,electricians,"3540 Kilkenny Ln Suite 100, Hamel, MN 55340",,+1952-443-4113,,https://www.norskeelectric.com,https://www.google.com/maps/place/?q=place_id:ChIJT7DMee5Os1IRLAEd8Ni5R2U,5.0,412.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Bloomington Electric Company,electricians,"5013 Cheshire Ln N, Plymouth, MN 55446",,+1763-634-7690,,,https://www.google.com/maps/place/?q=place_id:ChIJnydHWpBJs1IRNusJxNVofks,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Safeway Electric,electricians,"13601 80th Cir N #223, Maple Grove, MN 55369",,+1763-273-8364,,,https://www.google.com/maps/place/?q=place_id:ChIJ-2-9DQlHs1IRXTnY4ihC8QQ,5.0,8.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
"Primary Electric, Incorporated",electricians,"13570 Grove Dr #226, Maple Grove, MN 55311",,+1763-213-6262,,https://www.primaryelec.com,https://www.google.com/maps/place/?q=place_id:ChIJWxJfDbpHs1IRnbwyzDpAKsM,5.0,79.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Advanced Electric Co Inc,electricians,"4132 Hull Rd, Minnetonka, MN 55305",,+1952-230-7352,,https://www.advancedelectricalservicesmn.com,https://www.google.com/maps/place/?q=place_id:ChIJfStQUL8f9ocRolUiR2baJ8Y,4.4,10.0,,,,,,,,,,,45.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
"Anderson Electrical Contractors, Inc",electricians,"7822 Merrimac Ln N, Maple Grove, MN 55311",,+1763-242-3283,,https://anderson-elec.com,https://www.google.com/maps/place/?q=place_id:ChIJgUm7RdtHs1IRf3B-Cxc-RB4,5.0,5.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Jdl Electric,electricians,"3017 Virginia Ave N, Minneapolis, MN 55427",,+1763-208-4959,,,https://www.google.com/maps/place/?q=place_id:ChIJ6aoKvjM0s1IRehCanVWMf-s,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Sipma Electric Inc,electricians,"3720 Park Valley Rd, Minnetonka, MN 55305",,+1952-230-7432,,https://www.sipmaelectric.com,https://www.google.com/maps/place/?q=place_id:ChIJh-x3js4f9ocRXfNciPDHK6I,4.7,9.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Nexus Electrical Services,electricians,"9223 Bass Lake Rd, New Hope, MN 55428",,+1763-401-8307,,,https://www.google.com/maps/place/?q=place_id:ChIJZ8mSd1Q2s1IRd14Od3DUhtE,3.0,2.0,,,,,,,,,,,5.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Milow Electric,electricians,"2065 Wayzata Blvd, Long Lake, MN 55356",,+1952-475-2270,,https://www.milowelectric.com,https://www.google.com/maps/place/?q=place_id:ChIJV0-pPJtNs1IRQ-gyF2Lyiq4,4.4,33.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Eagle Electrical Services,electricians,"5174 Douglas Dr N, Crystal, MN 55428",,+1952-657-7276,,,https://www.google.com/maps/place/?q=place_id:ChIJucj_Ge43s1IRzZmUvLCSEec,5.0,2.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Zero To One Electric Co,electricians,"2525 Nevada Ave N STE 307, Golden Valley, MN 55427",,+1612-504-7021,,,https://www.google.com/maps/place/?q=place_id:ChIJPUBo_B01s1IR6URYlZeg6KY,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
West Star Electric Inc,electricians,"603 Lake St E # 201, Wayzata, MN 55391",,+1952-476-5454,,https://www.weststarelectric.net,https://www.google.com/maps/place/?q=place_id:ChIJ2YEuv5NMs1IRLLHX2hjxaKU,5.0,2.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Tom Mertz Electric,electricians,"700 Hamel Rd, Medina, MN 55340",,+1763-478-8855,,,https://www.google.com/maps/place/?q=place_id:ChIJn7Zo-e1Os1IRg8CeECw5IYw,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Gerrety Systems Inc.,electricians,"1310 Wayzata Blvd, Wayzata, MN 55391",,+1952-300-6300,,https://www.gerrety.com,https://www.google.com/maps/place/?q=place_id:ChIJpdc-OmRLs1IRNmeTgWrbPcY,5.0,2.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Rogers Electric,electricians,"1383 Hamel Rd, Medina, MN 55340",,+1952-529-9501,,,https://www.google.com/maps/place/?q=place_id:ChIJzcR76dtPs1IRcODlJdomnII,5.0,2.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
DeBoer Electric,electricians,"4037 Dublin Dr, Minnetonka, MN 55345",,+1612-499-0588,,https://www.deboerelectric.com,https://www.google.com/maps/place/?q=place_id:ChIJt0DdlV4f9ocR_021Rj_G6eQ,4.7,6.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Nelson Electric Inc.,electricians,"7801 Xylon Ave N Suite 300, Brooklyn Park, MN 55445",,+1763-444-1523,,https://www.nelsonelectricinc.com,https://www.google.com/maps/place/?q=place_id:ChIJUwYDVE0o9ocRUvBQbYM6Syw,4.4,16.0,,,,,,,,,,,45.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Calumet's Electric Repair Co,electricians,"6125 Trenton Ln N, Plymouth, MN 55442",,+1763-645-8814,,,https://www.google.com/maps/place/?q=place_id:ChIJd0Ovg1Q3s1IRlvHlGmiFiOU,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Realm Electric LLC,electricians,"518 Rosedale Rd NE, Spring Lake Park, MN 55432",,+1651-460-0122,,https://www.realmelectricllc.com,https://www.google.com/maps/place/?q=place_id:ChIJkSfKeaQls1IR_YJMWnaNYIo,4.3,11.0,,,,,,,,,,,45.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Mark Electrical Solutions,electricians,"8150 Archer Ln N, Maple Grove, MN 55311",,+1763-294-2113,,,https://www.google.com/maps/place/?q=place_id:ChIJ0RCpvy9Gs1IRIC8iEimaTgM,4.4,7.0,,,,,,,,,,,25.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Nova electrical service,electricians,"4835 Minnetonka Blvd, Minneapolis, MN 55416",,+1612-488-3087,,,https://www.google.com/maps/place/?q=place_id:ChIJkw0eyAUT04kRjXaBaNx6u9w,3.0,2.0,,,,,,,,,,,5.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Johnson Controls Minneapolis Rochester Office,electricians,"2605 Fernbrook Ln N suite t, Plymouth, MN 55447",,+1763-566-7650,,https://www.johnsoncontrols.com,https://www.google.com/maps/place/?q=place_id:ChIJY_nZ_jNKs1IRw8dfCWOneKo,3.2,20.0,,,,,,,,,,,25.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Medina Electric Inc,electricians,"22510 Hwy 55, Corcoran, MN 55340",,+1763-478-6828,,https://www.medinaelectric.net,https://www.google.com/maps/place/?q=place_id:ChIJiRej_TpQs1IRpmRE3wK6T6M,5.0,3.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Sunrise Electric Inc,electricians,"4080 83rd Ave N, Brooklyn Park, MN 55443",,+1763-566-8600,,,https://www.google.com/maps/place/?q=place_id:ChIJT2NFc3Q6s1IRy3NIweyj-fY,3.0,2.0,,,,,,,,,,,5.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Encore Electric,electricians,,,+1952-500-0074,,https://www.encoreelectricmn.com,https://www.google.com/maps/place/?q=place_id:ChIJqePo1R8taWQRUUYi-l5CGFg,5.0,72.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
"BlueSky Electric, Solar, & EV Charging",electricians,"8451 Xerxes Ave N, Minneapolis, MN 55444",,+1651-497-1295,,https://blueskyelectricco.com,https://www.google.com/maps/place/?q=place_id:ChIJQ1BxYAA7s1IRQeI7XNzIqoU,5.0,9.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Aem Electric Services Corporation,electricians,"8201 Central Ave NE, Spring Lake Park, MN 55432",,+1763-783-7080,,,https://www.google.com/maps/place/?q=place_id:ChIJuXIOEXYls1IRY-92aDWcJnY,3.9,7.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Home Services at The Home Depot,electricians,"1705 Annapolis Ln N, Plymouth, MN 55441",,+1844-476-2140,,https://www.homedepot.com,https://www.google.com/maps/place/?q=place_id:ChIJWT428kVKs1IRIVnh35n_5Uo,4.0,4.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Holton Electric Contractors,electricians,,,+1651-769-4110,,https://www.holtonelectric.com,https://www.google.com/maps/place/?q=place_id:ChIJBUVvP6A2s1IRzDT1zaEmEmI,4.6,10.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Star Electric Inc,electricians,,,+1952-932-1595,,https://www.mnstarelectric.com,https://www.google.com/maps/place/?q=place_id:ChIJGSvj-Xog9ocRV-GOiVaOEWA,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Your Electrician,electricians,,,+1763-248-9801,,https://yourelectrician.co,https://www.google.com/maps/place/?q=place_id:ChIJj2D3d134UAMR7I1AE109Iz4,5.0,31.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Griffith Garage Door Handyman Services,electricians,"435 Ford Rd, St Louis Park, MN 55426",,+1952-373-5391,,,https://www.google.com/maps/place/?q=place_id:ChIJNfm-WGAl9ocR6yYTEhCk3ZA,4.6,10.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
P2 Electrical Contractors LLC,electricians,,,+1763-447-0456,,https://www.p2electricalcontractors.com,https://www.google.com/maps/place/?q=place_id:ChIJ49fKyEY7oqsR4e6Bc7lhsc8,5.0,6.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Showcase Services / Christmas Decor of the Twin Cities,electricians,"14505 21st Ave N ste 218, Plymouth, MN 55447",,+1763-694-0295,,https://showcaseservicesmn.com,https://www.google.com/maps/place/?q=place_id:ChIJqae3JUtKs1IRJFfAWzR683s,4.9,75.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
"P.Q.L., Inc. - Premium Quality Lighting",electricians,"820 Decatur Ave N, Minneapolis, MN 55427",,+1800-333-2852,,https://www.pqlighting.com,https://www.google.com/maps/place/?q=place_id:ChIJ3f-2Ozse9ocRQz6pUNh3Q4Y,5.0,2.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Griffin Electrical LLC,electricians,,,+1763-954-1459,,https://www.griffinelectrical.net,https://www.google.com/maps/place/?q=place_id:ChIJ2eb1Tt1Ls1IRV8nrCYWa65M,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
"ArchKey Solutions, Technologies Group",electricians,"Second Floor, 6105 Trenton Ln N Suite 100, Plymouth, MN 55442",,+1763-571-8000,,https://www.archkey.com,https://www.google.com/maps/place/?q=place_id:ChIJAeKPSYc3s1IRiyn3SqNQEe0,3.0,15.0,,,,,,,,,,,25.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
"Gunnar Electric, Inc",electricians,"14850 Martin Dr, Eden Prairie, MN 55344",,+1952-937-9262,,https://www.gunnarelectric.com,https://www.google.com/maps/place/?q=place_id:ChIJI5KP0kMZ9ocRlR48Ud4xx4I,4.5,117.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Prairie Electric Co,electricians,"6595 Edenvale Blvd # 120, Eden Prairie, MN 55346",,+1952-949-0074,,,https://www.google.com/maps/place/?q=place_id:ChIJJSY7Dicf9ocRymFSEVoXzeg,4.7,6.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Victor Electric,electricians,"7500 Golden Triangle Dr Unit E14, Eden Prairie, MN 55344",,+1612-500-7626,,https://victorelectric.org,https://www.google.com/maps/place/?q=place_id:ChIJ4SGzeGA99ocRysK9xs5F5lM,5.0,154.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Minnetonkas Electrician,electricians,"7823 Terrey Pine Ct, Eden Prairie, MN 55347",,+1952-873-1572,,,https://www.google.com/maps/place/?q=place_id:ChIJ33RTgd0Z9ocRP8WrzywbciI,3.3,3.0,,,,,,,,,,,5.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Gray Duck Electric,electricians,"12040 Jasper Ln, Eden Prairie, MN 55347",,+1651-285-9952,,https://grayduckelectric.com,https://www.google.com/maps/place/?q=place_id:ChIJBeAcXe4Z9ocRAjhl4eFQH7w,5.0,24.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Twin Cities Electric,electricians,"1246 Patterson Dr, Shakopee, MN 55379",,+1651-661-4199,,https://twincitieselectricllc.com,https://www.google.com/maps/place/?q=place_id:ChIJa4h-qTIj9ocRcjEmTlYHgQ4,5.0,187.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Finch Home Solutions,electricians,"8555 123rd St W Suite 400, Savage, MN 55378",,+1651-243-4711,,https://finchhomesolutions.com,https://www.google.com/maps/place/?q=place_id:ChIJDZW-e48R9ocRJNZgut8X9lM,4.9,584.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
MJ Electric,electricians,"9743 Humboldt Ave S, Bloomington, MN 55431",,+1612-598-0793,,https://www.mjelectricmn.com,https://www.google.com/maps/place/?q=place_id:ChIJob2A_c0l9ocRqY0lMyi88D4,4.6,182.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
